,Chitwan,NewYork,Bonn,Sydney
2020112313,0.0,74.98,123.05,0.0
2020112314,0.0,151.34,68.78,0.0
2020112315,0.0,199.29,8.55,0.0
2020112316,0.0,365.09,0.0,0.0
2020112317,0.0,440.72,0.0,0.0
2020112318,0.0,386.62,0.0,0.0
2020112319,0.0,276.48,0.0,88.82
2020112320,0.0,118.98,0.0,243.02
2020112321,0.0,10.98,0.0,426.61
2020112322,0.0,0.0,0.0,514.31
2020112323,0.0,0.0,0.0,669.05
2020112400,0.0,0.0,0.0,785.55
2020112401,69.12,0.0,0.0,898.62
2020112402,233.84,0.0,0.0,817.81
2020112403,394.59,0.0,0.0,872.24
2020112404,559.88,0.0,0.0,673.83
2020112405,652.33,0.0,0.0,582.52
2020112406,639.95,0.0,0.0,379.8
2020112407,580.48,0.0,23.88,162.34
2020112408,458.43,0.0,71.0,20.23
2020112409,291.3,0.0,119.58,0.0
2020112410,118.99,0.0,172.81,0.0
2020112411,7.74,0.0,187.72,0.0
2020112412,0.0,50.91,192.0,0.0
2020112413,0.0,186.84,144.5,0.0
2020112414,0.0,313.27,76.9,0.0
2020112415,0.0,375.38,9.41,0.0
2020112416,0.0,450.75,0.0,0.0
2020112417,0.0,456.33,0.0,0.0
2020112418,0.0,411.16,0.0,0.0
2020112419,0.0,282.59,0.0,84.67
2020112420,0.0,123.97,0.0,248.19
2020112421,0.0,9.03,0.0,428.27
2020112422,0.0,0.0,0.0,592.06
2020112423,0.0,0.0,0.0,812.23
2020112500,0.0,0.0,0.0,842.89
2020112501,67.62,0.0,0.0,811.73
2020112502,233.98,0.0,0.0,846.72
2020112503,418.45,0.0,0.0,889.19
2020112504,544.65,0.0,0.0,770.86
2020112505,653.12,0.0,0.0,622.14
2020112506,508.28,0.0,0.0,405.57
2020112507,500.55,0.0,22.27,190.75
2020112508,354.77,0.0,91.38,24.92
2020112509,237.21,0.0,140.88,0.0
2020112510,92.68,0.0,185.38,0.0
2020112511,6.41,0.0,191.08,0.0
2020112512,0.0,35.52,187.47,0.0
2020112513,0.0,140.34,149.14,0.0
2020112514,0.0,251.8,67.07,0.0
2020112515,0.0,328.73,8.67,0.0
2020112516,0.0,310.62,0.0,0.0
2020112517,0.0,294.89,0.0,0.0
2020112518,0.0,207.27,0.0,0.0
2020112519,0.0,143.65,0.0,123.23
2020112520,0.0,57.13,0.0,337.57
2020112521,0.0,9.7,0.0,556.16
2020112522,0.0,0.0,0.0,751.84
2020112523,0.0,0.0,0.0,891.96
2020112600,0.0,0.0,0.0,999.72
2020112601,59.84,0.0,0.0,1025.77
2020112602,219.22,0.0,0.0,1012.86
2020112603,373.8,0.0,0.0,947.41
2020112604,506.04,0.0,0.0,795.83
2020112605,599.53,0.0,0.0,621.65
2020112606,547.97,0.0,0.0,386.85
2020112607,470.3,0.0,20.33,167.2
2020112608,370.94,0.0,81.88,24.58
2020112609,239.61,0.0,150.69,0.0
2020112610,94.1,0.0,202.36,0.0
2020112611,6.92,0.0,217.19,0.0
2020112612,0.0,25.5,183.63,0.0
2020112613,0.0,84.24,128.07,0.0
2020112614,0.0,74.56,65.77,0.0
2020112615,0.0,160.2,7.93,0.0
2020112616,0.0,199.88,0.0,0.0
2020112617,0.0,268.86,0.0,0.0
2020112618,0.0,256.05,0.0,0.0
2020112619,0.0,200.91,0.0,75.97
2020112620,0.0,96.61,0.0,148.31
2020112621,0.0,9.68,0.0,261.66
2020112622,0.0,0.0,0.0,457.13
2020112623,0.0,0.0,0.0,794.25
2020112700,0.0,0.0,0.0,905.58
2020112701,28.65,0.0,0.0,1008.52
2020112702,145.29,0.0,0.0,997.06
2020112703,263.38,0.0,0.0,934.92
2020112704,369.07,0.0,0.0,796.81
2020112705,419.48,0.0,0.0,618.08
2020112706,523.07,0.0,0.0,381.38
2020112707,642.03,0.0,18.73,179.63
2020112708,517.45,0.0,91.31,23.86
2020112709,339.61,0.0,153.79,0.0
2020112710,134.8,0.0,183.97,0.0
2020112711,8.22,0.0,204.45,0.0
2020112712,0.0,42.68,168.97,0.0
2020112713,0.0,170.09,126.18,0.0
2020112714,0.0,293.07,60.97,0.0
2020112715,0.0,384.16,7.5,0.0
2020112716,0.0,293.06,0.0,0.0
2020112717,0.0,230.03,0.0,0.0
2020112718,0.0,151.52,0.0,0.0
2020112719,0.0,107.62,0.0,119.84
2020112720,0.0,45.31,0.0,320.91
2020112721,0.0,7.56,0.0,537.96
2020112722,0.0,0.0,0.0,714.45
2020112723,0.0,0.0,0.0,856.0
2020112800,0.0,0.0,0.0,939.86
2020112801,61.91,0.0,0.0,929.34
2020112802,234.29,0.0,0.0,969.65
2020112803,416.87,0.0,0.0,894.56
2020112804,573.95,0.0,0.0,605.64
2020112805,666.45,0.0,0.0,521.18
2020112806,670.81,0.0,0.0,338.01
2020112807,615.27,0.0,13.98,136.56
2020112808,494.4,0.0,83.04,23.48
2020112809,322.71,0.0,179.05,0.0
2020112810,129.02,0.0,234.32,0.0
2020112811,7.98,0.0,234.72,0.0
2020112812,0.0,31.04,234.45,0.0
2020112813,0.0,140.54,167.21,0.0
2020112814,0.0,264.41,74.22,0.0
2020112815,0.0,311.8,7.79,0.0
2020112816,0.0,296.97,0.0,0.0
2020112817,0.0,223.05,0.0,0.0
2020112818,0.0,217.27,0.0,0.0
2020112819,0.0,185.35,0.0,63.26
2020112820,0.0,88.38,0.0,199.23
2020112821,0.0,9.81,0.0,381.62
2020112822,0.0,0.0,0.0,646.12
2020112823,0.0,0.0,0.0,769.67
2020112900,0.0,0.0,0.0,884.48
2020112901,69.73,0.0,0.0,813.16
2020112902,239.76,0.0,0.0,832.22
2020112903,416.34,0.0,0.0,733.2
2020112904,561.95,0.0,0.0,428.23
2020112905,657.16,0.0,0.0,202.28
2020112906,666.05,0.0,0.0,91.17
2020112907,613.08,0.0,17.52,44.15
2020112908,495.5,0.0,84.4,14.56
2020112909,311.88,0.0,110.31,0.0
2020112910,118.95,0.0,168.2,0.0
2020112911,7.51,0.0,169.7,0.0
2020112912,0.0,47.42,166.58,0.0
2020112913,0.0,197.95,115.37,0.0
2020112914,0.0,340.89,58.76,0.0
2020112915,0.0,439.89,7.12,0.0
2020112916,0.0,485.42,0.0,0.0
2020112917,0.0,469.8,0.0,0.0
2020112918,0.0,399.97,0.0,0.0
2020112919,0.0,278.44,0.0,62.99
2020112920,0.0,104.55,0.0,157.1
2020112921,0.0,10.4,0.0,267.54
2020112922,0.0,0.0,0.0,380.75
2020112923,0.0,0.0,0.0,564.32
2020113000,0.0,0.0,0.0,524.28
2020113001,68.91,0.0,0.0,587.13
2020113002,249.28,0.0,0.0,656.39
2020113003,394.1,0.0,0.0,534.04
2020113004,558.16,0.0,0.0,472.04
2020113005,671.66,0.0,0.0,379.8
2020113006,668.8,0.0,0.0,235.35
2020113007,613.41,0.0,16.01,106.77
2020113008,489.34,0.0,92.16,21.84
2020113009,316.67,0.0,154.58,0.0
2020113010,124.98,0.0,191.35,0.0
2020113011,7.73,0.0,198.54,0.0
2020113012,0.0,14.76,182.5,0.0
2020113013,0.0,27.89,124.08,0.0
2020113014,0.0,32.69,65.2,0.0
2020113015,0.0,41.01,7.47,0.0
2020113016,0.0,56.6,0.0,0.0
2020113017,0.0,74.38,0.0,0.0
2020113018,0.0,35.67,0.0,0.0
2020113019,0.0,38.98,0.0,67.77
2020113020,0.0,20.21,0.0,178.42
2020113021,0.0,6.34,0.0,366.79
2020113022,0.0,0.0,0.0,658.43
2020113023,0.0,0.0,0.0,891.02
2020120100,0.0,0.0,0.0,976.78
2020120101,59.45,0.0,0.0,1011.81
2020120102,232.38,0.0,0.0,984.43
2020120103,402.4,0.0,0.0,921.09
2020120104,547.86,0.0,0.0,803.58
2020120105,644.43,0.0,0.0,544.19
2020120106,666.18,0.0,0.0,399.62
2020120107,608.83,0.0,11.59,170.13
2020120108,488.15,0.0,49.26,18.01
2020120109,316.54,0.0,52.16,0.0
2020120110,123.67,0.0,71.48,0.0
2020120111,7.66,0.0,128.74,0.0
2020120112,0.0,23.16,57.42,0.0
2020120113,0.0,116.19,65.67,0.0
2020120114,0.0,201.67,29.7,0.0
2020120115,0.0,209.25,6.65,0.0
2020120116,0.0,248.41,0.0,0.0
2020120117,0.0,192.93,0.0,0.0
2020120118,0.0,120.62,0.0,0.0
2020120119,0.0,118.38,0.0,75.67
2020120120,0.0,51.2,0.0,165.27
2020120121,0.0,6.52,0.0,298.19
2020120122,0.0,0.0,0.0,435.71
2020120123,0.0,0.0,0.0,591.07
2020120200,0.0,0.0,0.0,550.49
2020120201,55.54,0.0,0.0,495.22
2020120202,225.98,0.0,0.0,440.44
2020120203,382.38,0.0,0.0,435.13
2020120204,522.39,0.0,0.0,356.02
2020120205,620.37,0.0,0.0,193.58
2020120206,646.78,0.0,0.0,86.67
2020120207,582.91,0.0,13.64,48.53
2020120208,456.3,0.0,89.6,15.23
2020120209,286.93,0.0,90.03,0.0
2020120210,107.86,0.0,106.92,0.0
2020120211,7.05,0.0,109.8,0.0
2020120212,0.0,28.27,87.58,0.0
2020120213,0.0,106.6,57.56,0.0
2020120214,0.0,208.21,21.34,0.0
2020120215,0.0,266.38,7.35,0.0
2020120216,0.0,214.05,0.0,0.0
2020120217,0.0,211.2,0.0,0.0
2020120218,0.0,158.94,0.0,0.0
2020120219,0.0,99.32,0.0,42.71
2020120220,0.0,73.85,0.0,89.85
2020120221,0.0,10.26,0.0,165.3
2020120222,0.0,0.0,0.0,260.05
2020120223,0.0,0.0,0.0,306.73
2020120300,0.0,0.0,0.0,378.38
2020120301,45.95,0.0,0.0,337.88
2020120302,188.62,0.0,0.0,388.34
2020120303,348.04,0.0,0.0,254.52
2020120304,472.71,0.0,0.0,170.36
2020120305,561.21,0.0,0.0,159.9
2020120306,575.66,0.0,0.0,80.46
2020120307,495.3,0.0,9.7,64.4
2020120308,382.67,0.0,64.23,13.97
2020120309,229.62,0.0,94.95,0.0
2020120310,80.78,0.0,74.05,0.0
2020120311,6.23,0.0,83.42,0.0
2020120312,0.0,42.19,70.36,0.0
2020120313,0.0,187.15,59.88,0.0
2020120314,0.0,327.81,23.59,0.0
2020120315,0.0,415.67,6.62,0.0
2020120316,0.0,453.8,0.0,0.0
2020120317,0.0,399.69,0.0,0.0
2020120318,0.0,365.98,0.0,0.0
2020120319,0.0,256.77,0.0,111.93
2020120320,0.0,86.21,0.0,283.41
2020120321,0.0,6.38,0.0,504.5
2020120322,0.0,0.0,0.0,738.84
2020120323,0.0,0.0,0.0,893.34
2020120400,0.0,0.0,0.0,1008.2
2020120401,38.2,0.0,0.0,1017.21
2020120402,166.05,0.0,0.0,1016.41
2020120403,297.6,0.0,0.0,908.31
2020120404,429.52,0.0,0.0,834.63
2020120405,496.49,0.0,0.0,553.18
2020120406,509.7,0.0,0.0,415.8
2020120407,484.62,0.0,9.77,196.41
2020120408,362.66,0.0,51.65,30.04
2020120409,221.1,0.0,107.27,0.0
2020120410,79.63,0.0,128.94,0.0
2020120411,6.26,0.0,125.01,0.0
2020120412,0.0,17.5,99.72,0.0
2020120413,0.0,79.07,76.75,0.0
2020120414,0.0,138.24,31.25,0.0
2020120415,0.0,163.33,6.51,0.0
2020120416,0.0,165.84,0.0,0.0
2020120417,0.0,115.0,0.0,0.0
2020120418,0.0,76.91,0.0,0.0
2020120419,0.0,55.95,0.0,84.21
2020120420,0.0,22.75,0.0,199.59
2020120421,0.0,5.45,0.0,342.34
2020120422,0.0,0.0,0.0,419.34
2020120423,0.0,0.0,0.0,584.54
2020120500,0.0,0.0,0.0,664.01
2020120501,38.66,0.0,0.0,629.86
2020120502,171.1,0.0,0.0,411.8
2020120503,308.42,0.0,0.0,375.68
2020120504,447.28,0.0,0.0,189.88
2020120505,541.0,0.0,0.0,179.71
2020120506,494.41,0.0,0.0,124.81
2020120507,419.52,0.0,9.63,54.44
2020120508,324.94,0.0,80.95,13.78
2020120509,200.34,0.0,164.5,0.0
2020120510,76.86,0.0,218.57,0.0
2020120511,6.37,0.0,236.61,0.0
2020120512,0.0,20.59,190.63,0.0
2020120513,0.0,32.56,138.55,0.0
2020120514,0.0,65.92,65.45,0.0
2020120515,0.0,91.41,8.55,0.0
2020120516,0.0,152.69,0.0,0.0
2020120517,0.0,192.78,0.0,0.0
2020120518,0.0,184.82,0.0,0.0
2020120519,0.0,122.64,0.0,117.34
2020120520,0.0,40.95,0.0,322.2
2020120521,0.0,7.91,0.0,541.77
2020120522,0.0,0.0,0.0,750.37
2020120523,0.0,0.0,0.0,913.65
2020120600,0.0,0.0,0.0,997.76
2020120601,47.91,0.0,0.0,1057.59
2020120602,200.77,0.0,0.0,1061.3
2020120603,357.15,0.0,0.0,992.98
2020120604,492.21,0.0,0.0,863.99
2020120605,586.03,0.0,0.0,687.53
2020120606,510.45,0.0,0.0,471.05
2020120607,465.02,0.0,8.23,240.89
2020120608,339.36,0.0,40.73,43.95
2020120609,223.89,0.0,83.35,0.0
2020120610,90.59,0.0,114.57,0.0
2020120611,6.97,0.0,108.72,0.0
2020120612,0.0,33.68,76.87,0.0
2020120613,0.0,147.48,33.58,0.0
2020120614,0.0,261.32,28.3,0.0
2020120615,0.0,345.89,6.79,0.0
2020120616,0.0,449.95,0.0,0.0
2020120617,0.0,447.33,0.0,0.0
2020120618,0.0,389.83,0.0,0.0
2020120619,0.0,263.73,0.0,93.94
2020120620,0.0,115.31,0.0,245.29
2020120621,0.0,10.43,0.0,427.41
2020120622,0.0,0.0,0.0,686.77
2020120623,0.0,0.0,0.0,885.64
2020120700,0.0,0.0,0.0,990.09
2020120701,46.8,0.0,0.0,1001.73
2020120702,176.55,0.0,0.0,1027.02
2020120703,332.3,0.0,0.0,987.45
2020120704,466.66,0.0,0.0,858.03
2020120705,515.52,0.0,0.0,649.56
2020120706,409.1,0.0,0.0,418.47
2020120707,332.18,0.0,7.12,186.27
2020120708,284.09,0.0,35.3,44.52
2020120709,177.27,0.0,58.84,0.0
2020120710,67.2,0.0,75.04,0.0
2020120711,6.0,0.0,74.96,0.0
2020120712,0.0,22.6,82.98,0.0
2020120713,0.0,145.74,65.35,0.0
2020120714,0.0,280.91,35.62,0.0
2020120715,0.0,393.16,7.25,0.0
2020120716,0.0,409.24,0.0,0.0
2020120717,0.0,351.79,0.0,0.0
2020120718,0.0,361.62,0.0,0.0
2020120719,0.0,263.45,0.0,115.12
2020120720,0.0,116.46,0.0,309.5
2020120721,0.0,9.2,0.0,544.65
2020120722,0.0,0.0,0.0,733.03
2020120723,0.0,0.0,0.0,902.02
2020120800,0.0,0.0,0.0,990.89
2020120801,42.83,0.0,0.0,1034.12
2020120802,145.02,0.0,0.0,1037.55
2020120803,308.09,0.0,0.0,973.48
2020120804,383.59,0.0,0.0,843.13
2020120805,496.88,0.0,0.0,661.14
2020120806,440.65,0.0,0.0,463.58
2020120807,417.15,0.0,7.0,234.94
2020120808,309.48,0.0,40.7,41.91
2020120809,217.74,0.0,86.72,0.0
2020120810,85.84,0.0,119.35,0.0
2020120811,6.86,0.0,129.22,0.0
2020120812,0.0,17.55,112.74,0.0
2020120813,0.0,92.98,87.43,0.0
2020120814,0.0,178.82,41.38,0.0
2020120815,0.0,203.95,0.0,0.0
2020120816,0.0,238.91,0.0,0.0
2020120817,0.0,343.74,0.0,0.0
2020120818,0.0,344.64,0.0,0.0
2020120819,0.0,282.29,0.0,117.58
2020120820,0.0,120.79,0.0,322.41
2020120821,0.0,10.3,0.0,528.84
2020120822,0.0,0.0,0.0,729.7
2020120823,0.0,0.0,0.0,873.41
2020120900,0.0,0.0,0.0,988.77
2020120901,30.05,0.0,0.0,1040.77
2020120902,138.84,0.0,0.0,1047.98
2020120903,252.32,0.0,0.0,911.12
2020120904,349.98,0.0,0.0,850.3
2020120905,416.68,0.0,0.0,663.27
2020120906,421.46,0.0,0.0,467.57
2020120907,371.38,0.0,7.88,237.62
2020120908,363.55,0.0,54.41,43.14
2020120909,242.84,0.0,118.52,0.0
2020120910,85.68,0.0,156.94,0.0
2020120911,7.05,0.0,168.47,0.0
2020120912,0.0,14.65,145.27,0.0
2020120913,0.0,69.94,114.77,0.0
2020120914,0.0,171.26,74.2,0.0
2020120915,0.0,236.07,0.0,0.0
2020120916,0.0,185.78,0.0,0.0
2020120917,0.0,167.34,0.0,0.0
2020120918,0.0,178.66,0.0,0.0
2020120919,0.0,126.41,0.0,93.97
2020120920,0.0,52.41,0.0,290.73
2020120921,0.0,7.13,0.0,491.54
2020120922,0.0,0.0,0.0,722.16
2020120923,0.0,0.0,0.0,900.47
2020121000,0.0,0.0,0.0,957.28
2020121001,31.47,0.0,0.0,999.04
2020121002,107.95,0.0,0.0,918.2
2020121003,194.09,0.0,0.0,836.65
2020121004,281.47,0.0,0.0,598.34
2020121005,310.22,0.0,0.0,392.35
2020121006,353.31,0.0,0.0,234.3
2020121007,304.59,0.0,8.12,98.48
2020121008,262.87,0.0,59.12,22.74
2020121009,175.05,0.0,109.87,0.0
2020121010,82.38,0.0,134.35,0.0
2020121011,8.53,0.0,124.68,0.0
2020121012,0.0,29.34,109.34,0.0
2020121013,0.0,128.84,66.98,0.0
2020121014,0.0,261.02,39.84,0.0
2020121015,0.0,320.89,0.0,0.0
2020121016,0.0,356.45,0.0,0.0
2020121017,0.0,435.23,0.0,0.0
2020121018,0.0,371.79,0.0,0.0
2020121019,0.0,273.86,0.0,66.23
2020121020,0.0,120.02,0.0,178.18
2020121021,0.0,9.84,0.0,309.5
2020121022,0.0,0.0,0.0,484.95
2020121023,0.0,0.0,0.0,631.85
2020121100,0.0,0.0,0.0,586.59
2020121101,32.99,0.0,0.0,597.41
2020121102,115.62,0.0,0.0,606.02
2020121103,217.13,0.0,0.0,579.52
2020121104,286.5,0.0,0.0,468.07
2020121105,338.2,0.0,0.0,379.2
2020121106,394.56,0.0,0.0,239.15
2020121107,414.42,0.0,8.23,106.34
2020121108,326.12,0.0,31.25,28.87
2020121109,201.43,0.0,66.41,0.0
2020121110,76.18,0.0,84.8,0.0
2020121111,7.29,0.0,98.96,0.0
2020121112,0.0,26.26,68.31,0.0
2020121113,0.0,146.84,73.52,0.0
2020121114,0.0,296.62,33.02,0.0
2020121115,0.0,388.42,0.0,0.0
2020121116,0.0,427.36,0.0,0.0
2020121117,0.0,375.39,0.0,0.0
2020121118,0.0,280.67,0.0,0.0
2020121119,0.0,194.68,0.0,64.34
2020121120,0.0,74.98,0.0,180.55
2020121121,0.0,8.64,0.0,331.73
2020121122,0.0,0.0,0.0,513.81
2020121123,0.0,0.0,0.0,721.84
2020121200,0.0,0.0,0.0,804.01
2020121201,29.94,0.0,0.0,863.74
2020121202,157.38,0.0,0.0,896.23
2020121203,285.22,0.0,0.0,887.73
2020121204,405.21,0.0,0.0,727.27
2020121205,347.05,0.0,0.0,524.32
2020121206,462.61,0.0,0.0,385.49
2020121207,539.99,0.0,6.39,159.78
2020121208,414.7,0.0,44.2,33.4
2020121209,274.07,0.0,84.79,0.0
2020121210,120.79,0.0,89.2,0.0
2020121211,9.66,0.0,88.33,0.0
2020121212,0.0,15.01,81.13,0.0
2020121213,0.0,19.29,56.34,0.0
2020121214,0.0,65.39,47.31,0.0
2020121215,0.0,121.39,0.0,0.0
2020121216,0.0,100.96,0.0,0.0
2020121217,0.0,114.57,0.0,0.0
2020121218,0.0,113.38,0.0,0.0
2020121219,0.0,74.58,0.0,83.41
2020121220,0.0,32.7,0.0,197.3
2020121221,0.0,7.27,0.0,360.62
2020121222,0.0,0.0,0.0,420.34
2020121223,0.0,0.0,0.0,580.8
2020121300,0.0,0.0,0.0,716.97
2020121301,33.6,0.0,0.0,638.06
2020121302,120.44,0.0,0.0,628.02
2020121303,223.32,0.0,0.0,712.72
2020121304,318.27,0.0,0.0,588.87
2020121305,365.62,0.0,0.0,404.91
2020121306,492.27,0.0,0.0,274.91
2020121307,468.59,0.0,7.1,132.73
2020121308,382.52,0.0,49.44,30.68
2020121309,273.93,0.0,130.16,0.0
2020121310,126.99,0.0,161.34,0.0
2020121311,9.0,0.0,179.71,0.0
2020121312,0.0,22.84,154.76,0.0
2020121313,0.0,141.62,110.3,0.0
2020121314,0.0,267.34,57.89,0.0
2020121315,0.0,364.26,0.0,0.0
2020121316,0.0,360.03,0.0,0.0
2020121317,0.0,322.25,0.0,0.0
2020121318,0.0,292.09,0.0,0.0
2020121319,0.0,186.68,0.0,49.23
2020121320,0.0,79.01,0.0,125.87
2020121321,0.0,7.6,0.0,272.54
2020121322,0.0,0.0,0.0,354.7
2020121323,0.0,0.0,0.0,400.98
2020121400,0.0,0.0,0.0,445.89
2020121401,38.88,0.0,0.0,441.62
2020121402,189.92,0.0,0.0,487.26
2020121403,363.1,0.0,0.0,544.12
2020121404,514.77,0.0,0.0,443.09
2020121405,616.48,0.0,0.0,379.53
2020121406,615.5,0.0,0.0,250.0
2020121407,623.05,0.0,6.84,124.5
2020121408,520.73,0.0,51.97,26.34
2020121409,352.89,0.0,107.4,0.0
2020121410,151.68,0.0,183.26,0.0
2020121411,10.56,0.0,172.35,0.0
2020121412,0.0,10.56,168.58,0.0
2020121413,0.0,17.17,121.74,0.0
2020121414,0.0,63.47,50.31,0.0
2020121415,0.0,77.27,0.0,0.0
2020121416,0.0,77.79,0.0,0.0
2020121417,0.0,66.73,0.0,0.0
2020121418,0.0,53.89,0.0,0.0
2020121419,0.0,20.91,0.0,30.62
2020121420,0.0,14.12,0.0,101.72
2020121421,0.0,7.16,0.0,217.94
2020121422,0.0,0.0,0.0,415.81
2020121423,0.0,0.0,0.0,491.66
2020121500,0.0,0.0,0.0,476.38
2020121501,41.84,0.0,0.0,587.13
2020121502,172.39,0.0,0.0,583.69
2020121503,347.57,0.0,0.0,575.09
2020121504,487.81,0.0,0.0,174.97
2020121505,570.32,0.0,0.0,182.81
2020121506,612.74,0.0,0.0,117.88
2020121507,584.34,0.0,6.41,59.55
2020121508,479.86,0.0,27.6,14.34
2020121509,319.05,0.0,32.31,0.0
2020121510,132.57,0.0,63.16,0.0
2020121511,9.48,0.0,33.27,0.0
2020121512,0.0,25.12,39.51,0.0
2020121513,0.0,136.84,14.26,0.0
2020121514,0.0,289.4,28.35,0.0
2020121515,0.0,376.54,0.0,0.0
2020121516,0.0,444.41,0.0,0.0
2020121517,0.0,440.57,0.0,0.0
2020121518,0.0,366.89,0.0,0.0
2020121519,0.0,252.48,0.0,52.63
2020121520,0.0,106.79,0.0,151.77
2020121521,0.0,8.95,0.0,277.12
2020121522,0.0,0.0,0.0,498.14
2020121523,0.0,0.0,0.0,667.51
2020121600,0.0,0.0,0.0,757.58
2020121601,34.64,0.0,0.0,792.72
2020121602,174.34,0.0,0.0,849.17
2020121603,339.49,0.0,0.0,807.94
2020121604,488.75,0.0,0.0,622.3
2020121605,614.48,0.0,0.0,485.31
2020121606,625.18,0.0,0.0,344.0
2020121607,580.67,0.0,7.12,145.74
2020121608,472.1,0.0,49.52,28.55
2020121609,312.18,0.0,113.66,0.0
2020121610,131.1,0.0,138.13,0.0
2020121611,9.48,0.0,132.71,0.0
2020121612,0.0,15.47,111.45,0.0
2020121613,0.0,46.7,63.78,0.0
2020121614,0.0,120.93,43.08,0.0
2020121615,0.0,116.95,0.0,0.0
2020121616,0.0,150.25,0.0,0.0
2020121617,0.0,86.98,0.0,0.0
2020121618,0.0,46.44,0.0,0.0
2020121619,0.0,37.34,0.0,55.11
2020121620,0.0,8.64,0.0,165.23
2020121621,0.0,4.22,0.0,318.37
2020121622,0.0,0.0,0.0,399.01
2020121623,0.0,0.0,0.0,518.11
2020121700,0.0,0.0,0.0,730.7
2020121701,42.71,0.0,0.0,902.96
2020121702,210.94,0.0,0.0,863.12
2020121703,396.99,0.0,0.0,789.7
2020121704,558.83,0.0,0.0,640.89
2020121705,659.76,0.0,0.0,481.05
2020121706,669.09,0.0,0.0,345.95
2020121707,621.88,0.0,0.0,161.7
2020121708,511.72,0.0,33.68,31.99
2020121709,345.04,0.0,83.45,0.0
2020121710,146.91,0.0,133.16,0.0
2020121711,10.7,0.0,160.08,0.0
2020121712,0.0,21.8,163.03,0.0
2020121713,0.0,95.11,125.26,0.0
2020121714,0.0,160.38,67.66,0.0
2020121715,0.0,251.66,8.42,0.0
2020121716,0.0,289.5,0.0,0.0
2020121717,0.0,261.2,0.0,0.0
2020121718,0.0,234.18,0.0,0.0
2020121719,0.0,168.64,0.0,82.03
2020121720,0.0,107.33,0.0,262.7
2020121721,0.0,10.95,0.0,501.09
2020121722,0.0,0.0,0.0,553.9
2020121723,0.0,0.0,0.0,440.64
2020121800,0.0,0.0,0.0,222.16
2020121801,31.76,0.0,0.0,301.84
2020121802,178.28,0.0,0.0,219.9
2020121803,340.55,0.0,0.0,306.63
2020121804,474.48,0.0,0.0,196.24
2020121805,590.38,0.0,0.0,341.85
2020121806,651.8,0.0,0.0,169.11
2020121807,583.26,0.0,0.0,107.52
2020121808,506.34,0.0,71.2,23.05
2020121809,348.69,0.0,150.55,0.0
2020121810,156.27,0.0,211.7,0.0
2020121811,12.42,0.0,245.07,0.0
2020121812,0.0,21.15,201.93,0.0
2020121813,0.0,77.08,161.12,0.0
2020121814,0.0,164.17,66.7,0.0
2020121815,0.0,228.69,8.64,0.0
2020121816,0.0,310.26,0.0,0.0
2020121817,0.0,271.31,0.0,0.0
2020121818,0.0,303.62,0.0,0.0
2020121819,0.0,208.7,0.0,22.4
2020121820,0.0,82.1,0.0,55.19
2020121821,0.0,10.9,0.0,120.21
2020121822,0.0,0.0,0.0,148.26
2020121823,0.0,0.0,0.0,222.73
2020121900,0.0,0.0,0.0,279.85
2020121901,27.85,0.0,0.0,288.26
2020121902,132.45,0.0,0.0,371.01
2020121903,265.59,0.0,0.0,304.88
2020121904,390.89,0.0,0.0,183.15
2020121905,471.21,0.0,0.0,193.44
2020121906,554.2,0.0,0.0,144.89
2020121907,542.45,0.0,0.0,63.16
2020121908,458.77,0.0,79.05,19.52
2020121909,303.89,0.0,136.91,0.0
2020121910,127.36,0.0,219.66,0.0
2020121911,10.84,0.0,212.97,0.0
2020121912,0.0,19.45,158.05,0.0
2020121913,0.0,100.45,106.83,0.0
2020121914,0.0,212.03,40.59,0.0
2020121915,0.0,307.92,7.16,0.0
2020121916,0.0,322.61,0.0,0.0
2020121917,0.0,247.66,0.0,0.0
2020121918,0.0,206.49,0.0,0.0
2020121919,0.0,138.48,0.0,11.15
2020121920,0.0,56.84,0.0,73.07
2020121921,0.0,7.67,0.0,132.65
2020121922,0.0,0.0,0.0,133.55
2020121923,0.0,0.0,0.0,245.79
2020122000,0.0,0.0,0.0,292.77
2020122001,23.87,0.0,0.0,350.22
2020122002,157.18,0.0,0.0,389.19
2020122003,298.09,0.0,0.0,391.45
2020122004,425.88,0.0,0.0,377.34
2020122005,506.02,0.0,0.0,204.37
2020122006,517.48,0.0,0.0,126.57
2020122007,545.4,0.0,0.0,76.12
2020122008,435.73,0.0,34.23,26.55
2020122009,281.11,0.0,70.59,0.0
2020122010,120.74,0.0,106.85,0.0
2020122011,9.5,0.0,92.02,0.0
2020122012,0.0,9.52,71.41,0.0
2020122013,0.0,24.74,73.85,0.0
2020122014,0.0,61.3,37.48,0.0
2020122015,0.0,64.68,6.8,0.0
2020122016,0.0,99.27,0.0,0.0
2020122017,0.0,97.82,0.0,0.0
2020122018,0.0,93.46,0.0,0.0
2020122019,0.0,72.95,0.0,28.41
2020122020,0.0,28.9,0.0,100.73
2020122021,0.0,7.22,0.0,195.1
2020122022,0.0,0.0,0.0,198.55
2020122023,0.0,0.0,0.0,341.91
2020122100,0.0,0.0,0.0,295.95
2020122101,26.65,0.0,0.0,244.12
2020122102,158.8,0.0,0.0,281.06
2020122103,322.73,0.0,0.0,244.67
2020122104,455.74,0.0,0.0,211.86
